user_id,day,item_type,rank,song_name,artist_name,item_uri,popularity,simulated_feedback
user_study_participant_8,3,Recommended,9,break my body,pixies,simulated_uri:2344366020063680641,0,0.0
user_study_participant_8,3,Recommended,10,a fool such as i,slim whitman,simulated_uri:-1574291231541740682,0,0.0
user_study_participant_9,3,Listened,1,bad habit,the offspring,simulated_uri:4442696583907239967,43,
user_study_participant_9,3,Listened,2,"alone, together",the strokes,simulated_uri:4329721324360916098,83,
user_study_participant_9,3,Listened,3,be one,phyllis hyman,simulated_uri:-7060041190284684799,94,
user_study_participant_9,3,Listened,4,she made a memory out of me,aaron tippin,simulated_uri:3782170855762870892,99,
user_study_participant_9,3,Listened,5,don't run,wailing souls,simulated_uri:3681296749165304976,100,
user_study_participant_9,3,Listened,6,novocain stain,modest mouse,simulated_uri:5173199075381151540,81,
user_study_participant_9,3,Listened,7,make it with you,aretha franklin,simulated_uri:6690264209897233456,99,
user_study_participant_9,3,Listened,8,the man whose head expanded,the fall,simulated_uri:2910446407262371795,49,
user_study_participant_9,3,Listened,9,400 degreez,juvenile,simulated_uri:2700937403669373307,31,
user_study_participant_9,3,Listened,10,it's not the night,the cars,simulated_uri:-544886911719212849,89,
user_study_participant_9,3,Recommended,1,drowning on dry land/fish soup,manfred mann's earth band,simulated_uri:-6076795930814292736,0,0.0
user_study_participant_9,3,Recommended,2,behind the mask,yellow magic orchestra,simulated_uri:-106091027147430529,16,0.0
user_study_participant_9,3,Recommended,3,over my head (better off dead),sum 41,simulated_uri:6656289024346586099,0,1.0
user_study_participant_9,3,Recommended,4,it's a tuff life,pat benatar,simulated_uri:-7324895601823267666,0,1.0
user_study_participant_9,3,Recommended,5,thanks a lot,"hank williams, jr.",simulated_uri:-3777221418556677825,0,0.0
user_study_participant_9,3,Recommended,6,alone again (naturally),gilbert o'sullivan,simulated_uri:-325635934667483071,10,0.0
user_study_participant_9,3,Recommended,7,poor traits of the artist,ron gallo,simulated_uri:-4191707677891747307,0,0.0
user_study_participant_9,3,Recommended,8,if i cross your mind,dolly parton,simulated_uri:6390332829804043465,0,0.0
user_study_participant_9,3,Recommended,9,further on up the road,eric clapton,simulated_uri:-2347216851696811652,46,1.0
user_study_participant_9,3,Recommended,10,in my life,"crosby, stills & nash",simulated_uri:-5941436259830600161,0,0.0
user_study_participant_10,3,Listened,1,somebody to love,justin bieber,simulated_uri:-7097110753983345370,38,
user_study_participant_10,3,Listened,2,stand!,sly & the family stone,simulated_uri:-1981849120105340635,60,
user_study_participant_10,3,Listened,3,broken hearted me,england dan,simulated_uri:-6626274616209093331,79,
user_study_participant_10,3,Listened,4,thistle & weeds,mumford & sons,simulated_uri:-8174662065810235263,54,
user_study_participant_10,3,Listened,5,it's so easy falling,manfred mann,simulated_uri:-5935102108504175829,73,
user_study_participant_10,3,Listened,6,winter wonderland,tony bennett,simulated_uri:-8284631134486385460,62,
user_study_participant_10,3,Listened,7,dreams of the everyday housewife,gary puckett & the union gap,simulated_uri:-6550492962958405986,91,
user_study_participant_10,3,Listened,8,walking in the rain,the partridge family,simulated_uri:2353323585046163379,62,
user_study_participant_10,3,Listened,9,jack palance,van dyke parks,simulated_uri:-2693340719877526290,80,
user_study_participant_10,3,Listened,10,one song,dave brubeck,simulated_uri:4092849265005785617,99,
user_study_participant_10,3,Recommended,1,teenage lament '74,alice cooper,simulated_uri:-5541773705212611389,0,1.0
user_study_participant_10,3,Recommended,2,master of puppets,metallica,simulated_uri:-5860841585590097279,3,0.0
user_study_participant_10,3,Recommended,3,another's lifetime,steppenwolf,simulated_uri:-1413243201704403496,0,0.0
user_study_participant_10,3,Recommended,4,fair but so uncool,"earth, wind & fire",simulated_uri:-529416441733007150,0,0.0
user_study_participant_10,3,Recommended,5,riding the waves,dee dee sharp,simulated_uri:4666292455240736783,1,0.0
user_study_participant_10,3,Recommended,6,behind that locked door,george harrison,simulated_uri:-216834889325718808,0,1.0
user_study_participant_10,3,Recommended,7,kneel at the cross,the louvin brothers,simulated_uri:1783681490350128314,1,0.0
user_study_participant_10,3,Recommended,8,ring them bells,bob dylan,simulated_uri:8313868098392122500,0,0.0
user_study_participant_10,3,Recommended,9,just for you,aretha franklin,simulated_uri:-1346275483705015949,0,0.0
user_study_participant_10,3,Recommended,10,childish love,the louvin brothers,simulated_uri:4175830826349341841,0,0.0
user_study_participant_1,4,Listened,1,like flies on sherbert,alex chilton,simulated_uri:-7647114551726098326,51,
user_study_participant_1,4,Listened,2,funky fever,clarence carter,simulated_uri:1631137803781643969,78,
user_study_participant_1,4,Listened,3,my summer love,the tymes,simulated_uri:-229655993359566434,45,
user_study_participant_1,4,Listened,4,brand new funk 2k7 feat. peedi crakk,dj jazzy jeff,simulated_uri:-2809780699854567507,82,
user_study_participant_1,4,Listened,5,we've had enough!,macka b,simulated_uri:8029937789208409691,71,
user_study_participant_1,4,Listened,6,make someone happy,chris botti,simulated_uri:1504680688697665059,53,
user_study_participant_1,4,Listened,7,lasso,phoenix,simulated_uri:-966828259190844039,68,
user_study_participant_1,4,Listened,8,low down blues,bunk johnson,simulated_uri:5961329657427961453,93,
user_study_participant_1,4,Listened,9,snowflake,bumpin uglies,simulated_uri:-4540919274010355756,53,
user_study_participant_1,4,Listened,10,bad liar,selena gomez,simulated_uri:-8047534727069331349,88,
user_study_participant_1,4,Recommended,1,unleashed,killswitch engage,simulated_uri:580007438479778671,0,0.0
user_study_participant_1,4,Recommended,2,happiness in slavery,nine inch nails,simulated_uri:1187920017743375543,0,0.0
user_study_participant_1,4,Recommended,3,action,terror fabulous,simulated_uri:-6048837537103147839,0,0.0
user_study_participant_1,4,Recommended,4,south bound saurez,led zeppelin,simulated_uri:-302173150500361349,0,0.0
user_study_participant_1,4,Recommended,5,jingle bell rock,chet atkins,simulated_uri:3237629258195449537,2,1.0
user_study_participant_1,4,Recommended,6,the surrey with the fringe on top,doris day,simulated_uri:9156180670617482407,2,0.0
user_study_participant_1,4,Recommended,7,"horses (with pnb rock, kodak black & a boogie wit da hoodie)",pnb rock,simulated_uri:9108161733985408841,0,0.0
user_study_participant_1,4,Recommended,8,love is here to stay,tony bennett,simulated_uri:-2461597651073093953,0,0.0
user_study_participant_1,4,Recommended,9,ding-dong! the witch is dead,ella fitzgerald,simulated_uri:6493310564079460380,13,0.0
user_study_participant_1,4,Recommended,10,columbus stockade,no blues,simulated_uri:-7351314811347348662,1,0.0
user_study_participant_2,4,Listened,1,california,big & rich,simulated_uri:3368157304397174843,71,
user_study_participant_2,4,Listened,2,second choice,stonewall jackson,simulated_uri:-1254103152004918616,68,
user_study_participant_2,4,Listened,3,"oh, candy",cheap trick,simulated_uri:-2502302386078247154,83,
user_study_participant_2,4,Listened,4,"i'm in a blue, blue mood",conway twitty,simulated_uri:8447383705274235444,51,
user_study_participant_2,4,Listened,5,my happiness,prince buster,simulated_uri:-844543498384372407,49,
user_study_participant_2,4,Listened,6,gimmie got shot,yg,simulated_uri:-8119826592645773003,68,
user_study_participant_2,4,Listened,7,"caroling, caroling",nat king cole,simulated_uri:-6446824534852139657,77,
user_study_participant_2,4,Listened,8,little queenie,chuck berry,simulated_uri:-1615212196247104302,91,
user_study_participant_2,4,Listened,9,leaving this town,the beach boys,simulated_uri:-5557752787323357181,65,
user_study_participant_2,4,Listened,10,bouncing off the walls,sugarcult,simulated_uri:-6020883986985538674,85,
user_study_participant_2,4,Recommended,1,in my life,"crosby, stills & nash",simulated_uri:-5941436259830600161,0,0.0
user_study_participant_2,4,Recommended,2,madman's honey,wire,simulated_uri:4796974024687450118,0,0.0
user_study_participant_2,4,Recommended,3,"caroline, no",the beach boys,simulated_uri:-5961800472042304936,0,0.0
user_study_participant_2,4,Recommended,4,one more drinkin' song,jerrod niemann,simulated_uri:-1865824242343079168,0,0.0
user_study_participant_2,4,Recommended,5,just for you,aretha franklin,simulated_uri:-1346275483705015949,0,0.0
user_study_participant_2,4,Recommended,6,wreck,gentle giant,simulated_uri:-4047781589989105841,0,0.0
user_study_participant_2,4,Recommended,7,song about the moon,paul simon,simulated_uri:-328455934759028093,1,1.0
user_study_participant_2,4,Recommended,8,idaho,benny goodman,simulated_uri:-445932646858219863,0,0.0
user_study_participant_2,4,Recommended,9,the judge's daughter,green day,simulated_uri:5597275265104574063,0,0.0
user_study_participant_2,4,Recommended,10,falling in love again,linda ronstadt,simulated_uri:-2745791728233640326,31,0.0
user_study_participant_3,4,Listened,1,the space between,roxy music,simulated_uri:6778950549558054283,51,
user_study_participant_3,4,Listened,2,i wonder where we'd be tonight,vern gosdin,simulated_uri:7159328365862710611,76,
user_study_participant_3,4,Listened,3,the big payback,epmd,simulated_uri:-7759795449400355067,37,
user_study_participant_3,4,Listened,4,don't let it end,styx,simulated_uri:-79865709882145746,97,
user_study_participant_3,4,Listened,5,everything i do gonna be funky (from now on),lou donaldson,simulated_uri:-4389752996553895057,98,
user_study_participant_3,4,Listened,6,beer barrel polka (roll out the barrel),hank thompson,simulated_uri:7420674387711105048,48,
user_study_participant_3,4,Listened,7,for you,john denver,simulated_uri:7062042040813343404,64,
user_study_participant_3,4,Listened,8,taken,one direction,simulated_uri:6097861444531164004,32,
user_study_participant_3,4,Listened,9,won't you take me back,the miracles,simulated_uri:5334980620133689016,45,
user_study_participant_3,4,Listened,10,save yourself,jonny lang,simulated_uri:-3448446999422086037,38,
user_study_participant_3,4,Recommended,1,take my breath away,jessica simpson,simulated_uri:-3031805515898341872,1,0.0
user_study_participant_3,4,Recommended,2,come and get it,kip moore,simulated_uri:-1094367727466759321,10,1.0
user_study_participant_3,4,Recommended,3,escape,alice cooper,simulated_uri:6496930504137658943,0,1.0
user_study_participant_3,4,Recommended,4,screaming in the night,krokus,simulated_uri:-7610556250117613402,20,0.0
user_study_participant_3,4,Recommended,5,five hundred miles,peter and gordon,simulated_uri:-5746615364408393094,1,0.0
user_study_participant_3,4,Recommended,6,somebody should leave,reba mcentire,simulated_uri:1826344558431000130,0,0.0
user_study_participant_3,4,Recommended,7,run away little tears,connie smith,simulated_uri:24904447600029486,1,1.0
user_study_participant_3,4,Recommended,8,praying,vern gosdin,simulated_uri:5306817488615037432,4,0.0
user_study_participant_3,4,Recommended,9,blaze it up,bone thugs-n-harmony,simulated_uri:8099299194977695171,2,0.0
user_study_participant_3,4,Recommended,10,solid,eric church,simulated_uri:4883194628711527370,1,0.0
user_study_participant_4,4,Listened,1,boulevard of broken dreams,green day,simulated_uri:5716167032517502834,54,
user_study_participant_4,4,Listened,2,devil's child,judas priest,simulated_uri:5875618863090168918,68,
user_study_participant_4,4,Listened,3,3am,vybz kartel,simulated_uri:-4336044176805153995,51,
user_study_participant_4,4,Listened,4,manic depression,jimi hendrix,simulated_uri:-6669800487203553081,87,
user_study_participant_4,4,Listened,5,gimme 8 seconds,toby keith,simulated_uri:2785112185226363826,93,
user_study_participant_4,4,Listened,6,manic mechanic,zz top,simulated_uri:6255137046214639952,49,
user_study_participant_4,4,Listened,7,ridin' my thumb to mexico,johnny rodriguez,simulated_uri:-873590770362511992,76,
user_study_participant_4,4,Listened,8,better than me,tucker beathard,simulated_uri:5661413838002818283,67,
user_study_participant_4,4,Listened,9,hip hop's cool again,oddisee,simulated_uri:3048791556690519729,50,
user_study_participant_4,4,Listened,10,life goes on,shirley bassey,simulated_uri:-186443252534735197,64,
user_study_participant_4,4,Recommended,1,it ain't hard to tell,nas,simulated_uri:7744538524905080985,1,0.0
user_study_participant_4,4,Recommended,2,gotta serve somebody (with lacy j. dalton),david allan coe,simulated_uri:-5956534735681584966,0,0.0
user_study_participant_4,4,Recommended,3,so into you,nipsey hussle,simulated_uri:1598360623921552817,0,0.0
user_study_participant_4,4,Recommended,4,johnny's got a gun,dead moon,simulated_uri:-7573399784320079203,0,0.0
user_study_participant_4,4,Recommended,5,yesterday's songs,neil diamond,simulated_uri:-426255251746144751,1,0.0
user_study_participant_4,4,Recommended,6,replica,fear factory,simulated_uri:2648667655249902948,0,0.0
user_study_participant_4,4,Recommended,7,fever,madonna,simulated_uri:3810871872083116143,0,0.0
user_study_participant_4,4,Recommended,8,i go on,mc lyte,simulated_uri:2358311604262284998,0,0.0
user_study_participant_4,4,Recommended,9,june,rjd2,simulated_uri:-5036379182291122982,0,0.0
user_study_participant_4,4,Recommended,10,bullet with butterfly wings,the smashing pumpkins,simulated_uri:-8140969904437296723,0,0.0
user_study_participant_5,4,Listened,1,soul kitchen,x,simulated_uri:1201538533267017575,59,
user_study_participant_5,4,Listened,2,human leather shoes for crocodile dandies,caravan palace,simulated_uri:4445875386535447633,34,
user_study_participant_5,4,Listened,3,ketchy shuby,peter tosh,simulated_uri:7424444965564955364,64,
user_study_participant_5,4,Listened,4,where did our love go,the supremes,simulated_uri:-8521049387521144684,43,
user_study_participant_5,4,Listened,5,cross my mind,a r i z o n a,simulated_uri:-9047903128240062933,72,
user_study_participant_5,4,Listened,6,i couldn't leave you if i tried,rodney crowell,simulated_uri:-3979206592951342611,45,
user_study_participant_5,4,Listened,7,split screen sadness,john mayer,simulated_uri:6417357206531497394,39,
user_study_participant_5,4,Listened,8,volare (nel blu dipinto di blu),jerry vale,simulated_uri:627600298264519490,55,
user_study_participant_5,4,Listened,9,ice ice baby (club crasher mix),vanilla ice,simulated_uri:6965420219816438695,65,
user_study_participant_5,4,Listened,10,jam,three dog night,simulated_uri:-653140221126067164,78,
user_study_participant_5,4,Recommended,1,mock song,phish,simulated_uri:-8064117227053158050,5,1.0
user_study_participant_5,4,Recommended,2,just my luck,tia ray,simulated_uri:-1654595953034841499,0,0.0
user_study_participant_5,4,Recommended,3,live in the now,goodbye june,simulated_uri:5320210248190267723,3,0.0
user_study_participant_5,4,Recommended,4,come alive,foo fighters,simulated_uri:-1855912435563874410,0,0.0
user_study_participant_5,4,Recommended,5,trains & boats & planes,the box tops,simulated_uri:-1252022120711534290,0,0.0
user_study_participant_5,4,Recommended,6,please don't leave me,ray price,simulated_uri:4423533682401186265,0,1.0
user_study_participant_5,4,Recommended,7,mommy can i go out and kill tonight,misfits,simulated_uri:7899833906814439408,0,1.0
user_study_participant_5,4,Recommended,8,spirit crusher,death,simulated_uri:3918694952773705038,0,0.0
user_study_participant_5,4,Recommended,9,it's been too long,quicksilver messenger service,simulated_uri:5942720480665417017,1,0.0
user_study_participant_5,4,Recommended,10,you're the one,the black keys,simulated_uri:-4918215785351623938,0,0.0
user_study_participant_6,4,Listened,1,shout bamalama,the detroit cobras,simulated_uri:8850328328492577464,85,
user_study_participant_6,4,Listened,2,the red,chevelle,simulated_uri:-7607922297931361906,85,
user_study_participant_6,4,Listened,3,death row,mike zito,simulated_uri:-4975746508083196719,34,
user_study_participant_6,4,Listened,4,limehouse blues,chet atkins,simulated_uri:6468321321646926142,50,
user_study_participant_6,4,Listened,5,saved,khalid,simulated_uri:-6125597616874873377,65,
user_study_participant_6,4,Listened,6,the bare necessities,louis armstrong,simulated_uri:-5335256447122384662,100,
user_study_participant_6,4,Listened,7,the frozen man,james taylor,simulated_uri:3791205168126609284,63,
user_study_participant_6,4,Listened,8,trophies,young money,simulated_uri:-3152693117424442156,55,
user_study_participant_6,4,Listened,9,hole,royal blood,simulated_uri:664537835522901368,68,
user_study_participant_6,4,Listened,10,the blacksmith blues,ella mae morse,simulated_uri:-3742278759026271375,61,
user_study_participant_6,4,Recommended,1,"love, hate, love",alice in chains,simulated_uri:2727525317907139211,5,0.0
user_study_participant_6,4,Recommended,2,hero,enrique iglesias,simulated_uri:-8405903435298848716,1,0.0
user_study_participant_6,4,Recommended,3,without you,keith urban,simulated_uri:587818890521126444,1,0.0
user_study_participant_6,4,Recommended,4,fear inoculum,tool,simulated_uri:-3965661935791948363,0,0.0
user_study_participant_6,4,Recommended,5,money,mat kearney,simulated_uri:-5097599623892469556,0,0.0
user_study_participant_6,4,Recommended,6,oh gosh,donovan,simulated_uri:-3093311929399955299,0,1.0
user_study_participant_6,4,Recommended,7,the day you stop lookin' back,thomas rhett,simulated_uri:7553903642482278282,3,0.0
user_study_participant_6,4,Recommended,8,retaliation suite,thievery corporation,simulated_uri:-2934516341590840834,0,0.0
user_study_participant_6,4,Recommended,9,total hate '95,no doubt,simulated_uri:-5621674506692022555,0,0.0
user_study_participant_6,4,Recommended,10,(i wouldn't go there) if i were you,cody johnson,simulated_uri:-9069235189114588297,1,0.0
user_study_participant_7,4,Listened,1,you know how we do it,ice cube,simulated_uri:6070073378947237898,99,
user_study_participant_7,4,Listened,2,rest of you,six60,simulated_uri:-2664299824258066243,59,
user_study_participant_7,4,Listened,3,euro-trash girl,cracker,simulated_uri:2058579888929564902,61,
user_study_participant_7,4,Listened,4,dancin' by myself,ambrosia,simulated_uri:-2271136295771482668,60,
user_study_participant_7,4,Listened,5,starbound,j.j. cale,simulated_uri:-1713072193673077134,97,
user_study_participant_7,4,Listened,6,too much thinking,keef hartley band,simulated_uri:1588841638441402646,66,
user_study_participant_7,4,Listened,7,i can't stop loving you,madeleine peyroux,simulated_uri:46019562652208993,78,
user_study_participant_7,4,Listened,8,lonely but only for you,k.t. oslin,simulated_uri:8402023193854146398,26,
user_study_participant_7,4,Listened,9,no respect,buju banton,simulated_uri:9073709735172067189,32,
user_study_participant_7,4,Listened,10,cherry hill park,billy joe royal,simulated_uri:-1399114596130679283,88,
user_study_participant_7,4,Recommended,1,mean old world,sam cooke,simulated_uri:8808998077788562927,0,1.0
user_study_participant_7,4,Recommended,2,plastic fantastic lover,jefferson airplane,simulated_uri:2437253462298344610,0,0.0
user_study_participant_7,4,Recommended,3,fight on,peter tosh,simulated_uri:-7809986796032099708,2,0.0
user_study_participant_7,4,Recommended,4,god bless saturday,kid rock,simulated_uri:934316329641084125,2,0.0
user_study_participant_7,4,Recommended,5,anywhere i go,slightly stoopid,simulated_uri:4601663306546839665,9,1.0
user_study_participant_7,4,Recommended,6,still holding out for you,shedaisy,simulated_uri:5590257354617813554,0,0.0
user_study_participant_7,4,Recommended,7,blue jay way,the beatles,simulated_uri:-8827971790556307231,3,0.0
user_study_participant_7,4,Recommended,8,back in your head,tegan and sara,simulated_uri:-5702391209803562347,2,0.0
user_study_participant_7,4,Recommended,9,winter wonderland,"harry connick, jr.",simulated_uri:4841979073236932645,12,1.0
user_study_participant_7,4,Recommended,10,toothpaste kisses,the maccabees,simulated_uri:778910292595926891,0,0.0
user_study_participant_8,4,Listened,1,a million miles away,the plimsouls,simulated_uri:452948448798519649,53,
user_study_participant_8,4,Listened,2,the youth,mgmt,simulated_uri:4944073288634491887,65,
user_study_participant_8,4,Listened,3,you spin me right round (like a record),sweet,simulated_uri:3119552561186783628,67,
user_study_participant_8,4,Listened,4,f**k y'all,pastor troy,simulated_uri:-977722188147463401,100,
user_study_participant_8,4,Listened,5,the sadness in a song,stonewall jackson,simulated_uri:-5342010230438150656,93,
user_study_participant_8,4,Listened,6,so many ways,juice newton,simulated_uri:-762969633570151372,64,
user_study_participant_8,4,Listened,7,the man,lorne greene,simulated_uri:8065061216491010078,84,
user_study_participant_8,4,Listened,8,you're getting to be a habit with me,doris day,simulated_uri:5190623423489967792,69,
user_study_participant_8,4,Listened,9,l.i.t.,riley richard,simulated_uri:6877042008279646222,66,
user_study_participant_8,4,Listened,10,serious drug,wildcookie,simulated_uri:-1331192117834172501,51,
user_study_participant_8,4,Recommended,1,love is here to stay,tony bennett,simulated_uri:-2461597651073093953,0,0.0
user_study_participant_8,4,Recommended,2,the judge's daughter,green day,simulated_uri:5597275265104574063,0,0.0
user_study_participant_8,4,Recommended,3,the old crossroads,ricky skaggs,simulated_uri:8593407197760658596,0,0.0
user_study_participant_8,4,Recommended,4,memories of you,carol welsman,simulated_uri:-5565271664325495151,2,0.0
user_study_participant_8,4,Recommended,5,emergency on planet earth,jamiroquai,simulated_uri:6679098166509427271,3,0.0
user_study_participant_8,4,Recommended,6,jet son,blockhead,simulated_uri:-6000942839699705699,3,0.0
user_study_participant_8,4,Recommended,7,come back to bed,john mayer,simulated_uri:-3081609693739135913,0,0.0
user_study_participant_8,4,Recommended,8,brave man's death,j. roddy walston & the business,simulated_uri:-7406032278582409771,0,1.0
user_study_participant_8,4,Recommended,9,it's a lovely day today,ella fitzgerald,simulated_uri:-6620981843599653772,8,0.0
user_study_participant_8,4,Recommended,10,nothin' for nothin',cinderella,simulated_uri:2935231284143979426,0,0.0
user_study_participant_9,4,Listened,1,rock and roll,led zeppelin,simulated_uri:5210538469778705355,32,
user_study_participant_9,4,Listened,2,i don't want to miss a thing,aerosmith,simulated_uri:722205913046106711,60,
user_study_participant_9,4,Listened,3,anyway,martina mcbride,simulated_uri:-43498745167234021,67,
user_study_participant_9,4,Listened,4,what a shame,foghat,simulated_uri:-5252356222799162608,61,
user_study_participant_9,4,Listened,5,foul play,robert cray,simulated_uri:-4958557654772049543,59,
user_study_participant_9,4,Listened,6,happy ending,elvis presley,simulated_uri:-8713338377535502768,96,
user_study_participant_9,4,Listened,7,nothing i hold on to (live),will reagan,simulated_uri:1680058192743561694,49,
user_study_participant_9,4,Listened,8,assimilate,skinny puppy,simulated_uri:-2407473114841709830,49,
user_study_participant_9,4,Listened,9,plump,hole,simulated_uri:892421224137899332,85,
user_study_participant_9,4,Listened,10,car radio,twenty one pilots,simulated_uri:-1872508158121405161,61,
user_study_participant_9,4,Recommended,1,along comes mary,george benson,simulated_uri:-684731406265091956,0,0.0
user_study_participant_9,4,Recommended,2,higher ground,tammy wynette,simulated_uri:-7853038477639237146,0,0.0
user_study_participant_9,4,Recommended,3,blue christmas,johnny mathis,simulated_uri:-8487355207604892739,0,0.0
user_study_participant_9,4,Recommended,4,the art of love,michael franks,simulated_uri:7473154610465588580,1,1.0
user_study_participant_9,4,Recommended,5,oh gosh,donovan,simulated_uri:-3093311929399955299,0,0.0
user_study_participant_9,4,Recommended,6,it’s all over but the shouting,jd mcpherson,simulated_uri:-6002888769683475844,0,0.0
user_study_participant_9,4,Recommended,7,the bed's too big without you,the police,simulated_uri:-824496182530859612,1,0.0
user_study_participant_9,4,Recommended,8,ain't nothing 'bout you,brooks & dunn,simulated_uri:2316288687668917513,3,0.0
user_study_participant_9,4,Recommended,9,watching you without me,kate bush,simulated_uri:-1833074643267273183,0,0.0
user_study_participant_9,4,Recommended,10,learn yourself,the beautiful girls,simulated_uri:5099013031308999989,0,0.0
user_study_participant_10,4,Listened,1,blood on your hands,philip sayce,simulated_uri:-6313364462365297414,75,
user_study_participant_10,4,Listened,2,cowgirl (feat. j wonn & t baby),big yayo,simulated_uri:-1555713495083154030,77,
user_study_participant_10,4,Listened,3,disseshowedo,souls of mischief,simulated_uri:2278204036385584147,98,
user_study_participant_10,4,Listened,4,shutters and boards,dean martin,simulated_uri:815107458619547072,32,
user_study_participant_10,4,Listened,5,atlanta,stone temple pilots,simulated_uri:7072127962409931988,76,
user_study_participant_10,4,Listened,6,texas heartache,juice newton,simulated_uri:6580101494588827920,90,
user_study_participant_10,4,Listened,7,i can't stop loving you,diane schuur,simulated_uri:-5255680379620864283,91,
user_study_participant_10,4,Listened,8,bad boy (feat. jungle rock jr.),"royce da 5'9""",simulated_uri:2822794234408619076,84,
user_study_participant_10,4,Listened,9,gunboats,swell maps,simulated_uri:6678504505873631341,47,
user_study_participant_10,4,Listened,10,when the love light starts shining thru his eyes,dusty springfield,simulated_uri:4552927262531494181,97,
user_study_participant_10,4,Recommended,1,island boy,kenny chesney,simulated_uri:-1641053249449820325,0,0.0
user_study_participant_10,4,Recommended,2,last cheater's waltz,t.g. sheppard,simulated_uri:-8603763604875506085,0,0.0
user_study_participant_10,4,Recommended,3,jealous,k.t. oslin,simulated_uri:-1017198852564349435,0,0.0
user_study_participant_10,4,Recommended,4,wanted dread and alive,peter tosh,simulated_uri:973514346533210463,11,0.0
user_study_participant_10,4,Recommended,5,sinsemilla,black uhuru,simulated_uri:-4223534791802800903,0,0.0
user_study_participant_10,4,Recommended,6,fear inoculum,tool,simulated_uri:-3965661935791948363,0,0.0
user_study_participant_10,4,Recommended,7,drive by,eric bellinger,simulated_uri:-1942414602934530050,1,0.0
user_study_participant_10,4,Recommended,8,it’s all over but the shouting,jd mcpherson,simulated_uri:-6002888769683475844,0,0.0
user_study_participant_10,4,Recommended,9,chanting,junior reid,simulated_uri:8537772978570176744,0,0.0
user_study_participant_10,4,Recommended,10,money in the bank (feat. young buck),lil scrappy,simulated_uri:1238469542876156863,2,0.0
user_study_participant_1,5,Listened,1,let you down,dave matthews band,simulated_uri:1891425062009803167,93,
user_study_participant_1,5,Listened,2,my own way,duran duran,simulated_uri:8014850296438026160,47,
user_study_participant_1,5,Listened,3,coke and white bitches,a$ap mob,simulated_uri:-5597649671194673071,85,
user_study_participant_1,5,Listened,4,look good in blue,blondie,simulated_uri:-1587604659434379134,64,
user_study_participant_1,5,Listened,5,you and i,glenn miller,simulated_uri:966315525935133385,71,
user_study_participant_1,5,Listened,6,stay this way,the brand new heavies,simulated_uri:4504409560941578048,89,
user_study_participant_1,5,Listened,7,accelerated evolution,the faceless,simulated_uri:5248318809969274403,68,
user_study_participant_1,5,Listened,8,hum tujhse mohabbat kar ke,mukesh,simulated_uri:-1050153523782090525,99,
user_study_participant_1,5,Listened,9,on our way,too rude,simulated_uri:-2960025778697102397,93,
user_study_participant_1,5,Listened,10,i really hope it's you,michael franks,simulated_uri:-4564746567043979968,69,
user_study_participant_1,5,Recommended,1,things that break,miranda lambert,simulated_uri:-8440116930911803403,3,1.0
user_study_participant_1,5,Recommended,2,blue christmas,johnny mathis,simulated_uri:-8487355207604892739,0,1.0
user_study_participant_1,5,Recommended,3,ladies and gentlemen,saliva,simulated_uri:7381254915210127642,1,1.0
user_study_participant_1,5,Recommended,4,agitato,"blood, sweat & tears",simulated_uri:-8210018148175710903,0,0.0
user_study_participant_1,5,Recommended,5,(sittin' on) the dock of the bay,glen campbell,simulated_uri:-1775826469788714411,2,0.0
user_study_participant_1,5,Recommended,6,fade out,rival sons,simulated_uri:1092650194534860966,0,0.0
user_study_participant_1,5,Recommended,7,kill again,slayer,simulated_uri:2904410447086786264,4,0.0
user_study_participant_1,5,Recommended,8,to you,the manhattan transfer,simulated_uri:3512657067136011804,1,0.0
user_study_participant_1,5,Recommended,9,you are my starship,norman connors,simulated_uri:42135421553706093,2,0.0
user_study_participant_1,5,Recommended,10,mono,zero 7,simulated_uri:-130510122965569769,0,0.0
user_study_participant_2,5,Listened,1,in session,kbong,simulated_uri:834422853566314761,99,
user_study_participant_2,5,Listened,2,sanctuary,camel,simulated_uri:-1995577644940897597,96,
user_study_participant_2,5,Listened,3,johnny reb,johnny cash,simulated_uri:-6352851635381657599,87,
user_study_participant_2,5,Listened,4,third law,leprous,simulated_uri:-625684530399334329,63,
user_study_participant_2,5,Listened,5,rock me baby,jimi hendrix,simulated_uri:-8412128961577246857,26,
user_study_participant_2,5,Listened,6,titus was born,young the giant,simulated_uri:-5910614019998688427,82,
user_study_participant_2,5,Listened,7,ocelot,hiatus kaiyote,simulated_uri:4502392372115204579,67,
user_study_participant_2,5,Listened,8,white iverson,post malone,simulated_uri:46034330225755873,92,
user_study_participant_2,5,Listened,9,women don't want to love me,joe bataan,simulated_uri:-2950820976010690771,38,
user_study_participant_2,5,Listened,10,out of the abyss,prince far i,simulated_uri:3145176788015449885,90,
user_study_participant_2,5,Recommended,1,yours and mine,kyle park,simulated_uri:3036762482694660248,0,0.0
user_study_participant_2,5,Recommended,2,ain't that a shame,champion jack dupree,simulated_uri:-6345591621930983375,2,1.0
user_study_participant_2,5,Recommended,3,factory,the vines,simulated_uri:-573118493948509822,0,1.0
user_study_participant_2,5,Recommended,4,clyde,j.j. cale,simulated_uri:-473226848021860118,5,0.0
user_study_participant_2,5,Recommended,5,rubber ring,the smiths,simulated_uri:6362829453065670084,2,0.0
