user_id;day;item_type;rank;song_name;artist_name;popularity;                  feedback
user_study_participant_1;5;Listened;6;stay this way;the brand new heavies;89;
user_study_participant_1;5;Listened;7;accelerated evolution;the faceless;68;
user_study_participant_1;5;Listened;8;hum tujhse mohabbat kar ke;mukesh;99;
user_study_participant_1;5;Listened;9;on our way;too rude;93;
user_study_participant_1;5;Listened;10;i really hope it's you;michael franks;69;
user_study_participant_1;5;Recommended;1;things that break;miranda lambert;3;1,0
user_study_participant_1;5;Recommended;2;blue christmas;johnny mathis;0;1,0
user_study_participant_1;5;Recommended;3;ladies and gentlemen;saliva;1;1,0
user_study_participant_1;5;Recommended;4;agitato;blood, sweat & tears;0;0,0
user_study_participant_1;5;Recommended;5;(sittin' on) the dock of the bay;glen campbell;2;0,0
user_study_participant_1;5;Recommended;6;fade out;rival sons;0;0,0
user_study_participant_1;5;Recommended;7;kill again;slayer;4;0,0
user_study_participant_1;5;Recommended;8;to you;the manhattan transfer;1;0,0
user_study_participant_1;5;Recommended;9;you are my starship;norman connors;2;0,0
user_study_participant_1;5;Recommended;10;mono;zero 7;0;0,0
user_study_participant_2;5;Listened;1;in session;kbong;99;
user_study_participant_2;5;Listened;2;sanctuary;camel;96;
user_study_participant_2;5;Listened;3;johnny reb;johnny cash;87;
user_study_participant_2;5;Listened;4;third law;leprous;63;
user_study_participant_2;5;Listened;5;rock me baby;jimi hendrix;26;
user_study_participant_2;5;Listened;6;titus was born;young the giant;82;
user_study_participant_2;5;Listened;7;ocelot;hiatus kaiyote;67;
user_study_participant_2;5;Listened;8;white iverson;post malone;92;
user_study_participant_2;5;Listened;9;women don't want to love me;joe bataan;38;
user_study_participant_2;5;Listened;10;out of the abyss;prince far i;90;
user_study_participant_2;5;Recommended;1;yours and mine;kyle park;0;0,0
user_study_participant_2;5;Recommended;2;ain't that a shame;champion jack dupree;2;1,0
user_study_participant_2;5;Recommended;3;factory;the vines;0;1,0
user_study_participant_2;5;Recommended;4;clyde;j.j. cale;5;0,0
user_study_participant_2;5;Recommended;5;rubber ring;the smiths;2;0,0
user_study_participant_2;5;Recommended;6;like a star;laura fygi;3;0,0
user_study_participant_2;5;Recommended;7;it's a tuff life;pat benatar;0;0,0
user_study_participant_2;5;Recommended;8;but not like you;the platters;0;0,0
user_study_participant_2;5;Recommended;9;oh gosh;donovan;0;0,0
user_study_participant_2;5;Recommended;10;card carryin' fool;randy travis;1;0,0
user_study_participant_3;5;Listened;1;lavender coffin;lionel hampton;79;
user_study_participant_3;5;Listened;2;эта музыка;st;57;
user_study_participant_3;5;Listened;3;master sold my baby;black joe lewis & the honeybears;54;
user_study_participant_3;5;Listened;4;blue orchids;glenn miller;70;
user_study_participant_3;5;Listened;5;they can't take that away from me;sarah vaughan;98;
user_study_participant_3;5;Listened;6;please come home;gary clark jr.;40;
user_study_participant_3;5;Listened;7;naked;james arthur;64;
user_study_participant_3;5;Listened;8;a sunny day;donovan;88;
user_study_participant_3;5;Listened;9;lifeless dead;mad season;43;
user_study_participant_3;5;Listened;10;another day;galaxie 500;78;
user_study_participant_3;5;Recommended;1;budos theme;the budos band;0;0,0
user_study_participant_3;5;Recommended;2;it’s all over but the shouting;jd mcpherson;0;1,0
user_study_participant_3;5;Recommended;3;blunts;nice & smooth;1;0,0
user_study_participant_3;5;Recommended;4;in your eyes;kylie minogue;2;0,0
user_study_participant_3;5;Recommended;5;close your eyes;dan + shay;1;0,0
user_study_participant_3;5;Recommended;6;dimples;the allman brothers band;0;0,0
user_study_participant_3;5;Recommended;7;summer day reflection song;donovan;0;0,0
user_study_participant_3;5;Recommended;8;original man;capleton;0;1,0
user_study_participant_3;5;Recommended;9;holdin' on to you;dolly parton;0;0,0
user_study_participant_3;5;Recommended;10;let me run into your lonely heart;eddie kendricks;11;0,0
user_study_participant_4;5;Listened;1;angel;aretha franklin;47;
user_study_participant_4;5;Listened;2;fingerprints;patsy cline;52;
user_study_participant_4;5;Listened;3;pretty position;vybz kartel;99;
user_study_participant_4;5;Listened;4;house of broken love;great white;48;
user_study_participant_4;5;Listened;5;all of me;willie nelson;86;
user_study_participant_4;5;Listened;6;scarborough fair;celtic woman;39;
user_study_participant_4;5;Listened;7;for once in my life;dean martin;71;
user_study_participant_4;5;Listened;8;why don't you write me;simon & garfunkel;78;
user_study_participant_4;5;Listened;9;break away;the beach boys;51;
user_study_participant_4;5;Listened;10;who do you love;bo diddley;53;
user_study_participant_4;5;Recommended;1;lonely avenue;the animals;1;0,0
user_study_participant_4;5;Recommended;2;ice ice baby;vanilla ice;1;0,0
user_study_participant_4;5;Recommended;3;drowning on dry land/fish soup;manfred mann's earth band;0;0,0
user_study_participant_4;5;Recommended;4;teenage lament '74;alice cooper;0;0,0
user_study_participant_4;5;Recommended;5;i beg of you;the allman brothers band;0;0,0
user_study_participant_4;5;Recommended;6;all this time;onerepublic;0;0,0
user_study_participant_4;5;Recommended;7;echo's answer;broadcast;0;0,0
user_study_participant_4;5;Recommended;8;the old crossroads;ricky skaggs;0;0,0
user_study_participant_4;5;Recommended;9;shooting the moon;ok go;0;0,0
user_study_participant_4;5;Recommended;10;it's only right;wallows;0;0,0
user_study_participant_5;5;Listened;1;the world it softly lulls;hiatus kaiyote;47;
user_study_participant_5;5;Listened;2;breakin' all the rules;ozzy osbourne;53;
user_study_participant_5;5;Listened;3;rock to sleep;horace andy;49;
user_study_participant_5;5;Listened;4;car thief;beastie boys;61;
user_study_participant_5;5;Listened;5;american music;the blasters;74;
user_study_participant_5;5;Listened;6;let you down;dave matthews band;93;
user_study_participant_5;5;Listened;7;a fool never learns;andy williams;29;
user_study_participant_5;5;Listened;8;it ain't easy bein' easy;janie fricke;83;
user_study_participant_5;5;Listened;9;autumn leaves;willie nelson;70;
user_study_participant_5;5;Listened;10;sand;nancy sinatra;40;
user_study_participant_5;5;Recommended;1;hey, hey we're the gories;the gories;1;0,0
user_study_participant_5;5;Recommended;2;feliz navidad;josé feliciano;1;0,0
user_study_participant_5;5;Recommended;3;if i never get to heaven;dinah washington;1;0,0
user_study_participant_5;5;Recommended;4;i'll be your mirror;the velvet underground;0;0,0
user_study_participant_5;5;Recommended;5;it could be you (instead of him);johnny cash;2;1,0
user_study_participant_5;5;Recommended;6;fade out;rival sons;0;0,0
user_study_participant_5;5;Recommended;7;from now on;lou rawls;0;0,0
user_study_participant_5;5;Recommended;8;shots;imagine dragons;1;1,0
user_study_participant_5;5;Recommended;9;blue tarp blues;sonny landreth;0;0,0
user_study_participant_5;5;Recommended;10;songs from the wood;jethro tull;0;0,0
user_study_participant_6;5;Listened;1;true one;gene clark;58;
user_study_participant_6;5;Listened;2;feeling good;demun jones;93;
user_study_participant_6;5;Listened;3;baby love;the supremes;83;
user_study_participant_6;5;Listened;4;every time she whispers;michael franks;44;
user_study_participant_6;5;Listened;5;love is queen omega;zuco 103;58;
user_study_participant_6;5;Listened;6;sick of it;skillet;94;
user_study_participant_6;5;Listened;7;the great pretender;sam cooke;76;
user_study_participant_6;5;Listened;8;mystery of life;nickodemus;64;
user_study_participant_6;5;Listened;9;everytime;bone thugs-n-harmony;74;
user_study_participant_6;5;Listened;10;payphone;maroon 5;63;
user_study_participant_6;5;Recommended;1;oh gosh;donovan;0;0,0
user_study_participant_6;5;Recommended;2;lizzy;melvins;1;0,0
user_study_participant_6;5;Recommended;3;rock or bust;ac/dc;0;0,0
user_study_participant_6;5;Recommended;4;glycerine;bush;0;0,0
user_study_participant_6;5;Recommended;5;la jaunda;chuck berry;1;0,0
user_study_participant_6;5;Recommended;6;the hardest walk;the jesus and mary chain;12;0,0
user_study_participant_6;5;Recommended;7;my mirage;iron butterfly;0;0,0
user_study_participant_6;5;Recommended;8;maybe some day;john holt;2;0,0
user_study_participant_6;5;Recommended;9;mohair sam;slim harpo;0;0,0
user_study_participant_6;5;Recommended;10;welcome back home;the dramatics;46;0,0
user_study_participant_7;5;Listened;1;julia;the beatles;63;
user_study_participant_7;5;Listened;2;lay down beside me;don williams;89;
user_study_participant_7;5;Listened;3;shooting star;hale;99;
user_study_participant_7;5;Listened;4;creepin';grand funk railroad;55;
user_study_participant_7;5;Listened;5;shame on the night;dio;18;
user_study_participant_7;5;Listened;6;a year ago;kenny g;68;
user_study_participant_7;5;Listened;7;slowburn;peter gabriel;65;
user_study_participant_7;5;Listened;8;family tree;caylee hammack;68;
user_study_participant_7;5;Listened;9;don't you ever get tired of hurting me;ray price;70;
user_study_participant_7;5;Listened;10;you may see me;grace potter & the nocturnals;98;
user_study_participant_7;5;Recommended;1;come alive;foo fighters;0;0,0
user_study_participant_7;5;Recommended;2;on the run;pink floyd;2;1,0
user_study_participant_7;5;Recommended;3;suffer;the smashing pumpkins;1;0,0
user_study_participant_7;5;Recommended;4;panic prone;chevelle;0;0,0
user_study_participant_7;5;Recommended;5;unleashed;killswitch engage;0;1,0
user_study_participant_7;5;Recommended;6;this painted world;silk rhodes;23;1,0
user_study_participant_7;5;Recommended;7;it's a tuff life;pat benatar;0;0,0
user_study_participant_7;5;Recommended;8;coroner;lando chill;1;0,0
user_study_participant_7;5;Recommended;9;move for me;kaskade;2;0,0
user_study_participant_7;5;Recommended;10;mirror mirror;m2m;1;0,0
user_study_participant_8;5;Listened;1;our lives are shaped by what we love;odyssey;83;
user_study_participant_8;5;Listened;2;no use in crying;the rolling stones;82;
user_study_participant_8;5;Listened;3;a lil bit of;flofilz;59;
user_study_participant_8;5;Listened;4;simple things;minnie riperton;37;
user_study_participant_8;5;Listened;5;alive & amplified;the mooney suzuki;97;
user_study_participant_8;5;Listened;6;last resort;papa roach;82;
user_study_participant_8;5;Listened;7;heart of stone;the platters;47;
user_study_participant_8;5;Listened;8;chandra;keith jarrett;52;
user_study_participant_8;5;Listened;9;don't wanna lose you;gloria estefan;68;
user_study_participant_8;5;Listened;10;love is strange;buddy holly;79;
user_study_participant_8;5;Recommended;1;the love sermon;al green;13;0,0
user_study_participant_8;5;Recommended;2;savane;ali farka touré;0;0,0
user_study_participant_8;5;Recommended;3;stuck on a wire out on a fence;the dear hunter;5;0,0
user_study_participant_8;5;Recommended;4;mr pharmacist;the fall;0;1,0
user_study_participant_8;5;Recommended;5;the pros and cons of breathing;fall out boy;0;0,0
user_study_participant_8;5;Recommended;6;do for the others;crosby, stills & nash;0;0,0
user_study_participant_8;5;Recommended;7;use your heart;swv;0;1,0
user_study_participant_8;5;Recommended;8;all we do;oh wonder;1;0,0
user_study_participant_8;5;Recommended;9;ring them bells;bob dylan;0;0,0
user_study_participant_8;5;Recommended;10;hyper-ballad;björk;0;0,0
user_study_participant_9;5;Listened;1;seattle party;chastity belt;45;
user_study_participant_9;5;Listened;2;bad religion;godsmack;42;
user_study_participant_9;5;Listened;3;fight to survive;israel vibration;63;
user_study_participant_9;5;Listened;4;what hurts the most;rascal flatts;63;
user_study_participant_9;5;Listened;5;since you been gone;rainbow;23;
user_study_participant_9;5;Listened;6;moonglow;benny goodman;43;
user_study_participant_9;5;Listened;7;i will start all over again;diamond rio;19;
user_study_participant_9;5;Listened;8;thru' with the two step;robert plant;86;
user_study_participant_9;5;Listened;9;just to be loved;al jarreau;40;
user_study_participant_9;5;Listened;10;heartaches;the marcels;98;
user_study_participant_9;5;Recommended;1;mr pharmacist;the fall;0;0,0
user_study_participant_9;5;Recommended;2;come alive;foo fighters;0;0,0
user_study_participant_9;5;Recommended;3;astronaut's nightmare;nektar;0;1,0
user_study_participant_9;5;Recommended;4;best of me, part 2;mýa;0;0,0
user_study_participant_9;5;Recommended;5;i'll be your mirror;the velvet underground;0;0,0
user_study_participant_9;5;Recommended;6;heaven and hell;willie nelson;3;0,0
user_study_participant_9;5;Recommended;7;jah live;luciano;0;0,0
user_study_participant_9;5;Recommended;8;high hopes;pink floyd;0;0,0
user_study_participant_9;5;Recommended;9;long dark road;the hollies;0;0,0
user_study_participant_9;5;Recommended;10;a song for you;donny hathaway;0;0,0
user_study_participant_10;5;Listened;1;i'm alive;céline dion;85;
user_study_participant_10;5;Listened;2;oh i apologize;the marvelettes;41;
user_study_participant_10;5;Listened;3;ain't it funny what a fool will do;george jones;41;
user_study_participant_10;5;Listened;4;i metal;slightly stoopid;82;
user_study_participant_10;5;Listened;5;ram on;paul mccartney;72;
user_study_participant_10;5;Listened;6;i want to make the world turn around;steve miller band;53;
user_study_participant_10;5;Listened;7;long walk;bad company;57;
user_study_participant_10;5;Listened;8;save me;danielle nicole;96;
user_study_participant_10;5;Listened;9;to find a friend;tom petty;86;
user_study_participant_10;5;Listened;10;i killed robert johnson;the stone foxes;92;
user_study_participant_10;5;Recommended;1;state of attraction;paula abdul;3;0,0
user_study_participant_10;5;Recommended;2;horses (with pnb rock, kodak black & a boogie wit da hoodie);pnb rock;0;0,0
user_study_participant_10;5;Recommended;3;i believe (in everything);jj grey & mofro;0;0,0
user_study_participant_10;5;Recommended;4;got you on my mind;jean shepard;0;0,0
user_study_participant_10;5;Recommended;5;mirage;jean-luc ponty;0;0,0
user_study_participant_10;5;Recommended;6;the feel good drag;anberlin;0;0,0
user_study_participant_10;5;Recommended;7;i go on;mc lyte;0;0,0
user_study_participant_10;5;Recommended;8;walk in the night;jr. walker & the all stars;0;1,0
user_study_participant_10;5;Recommended;9;falling to pieces;faith no more;0;0,0
user_study_participant_10;5;Recommended;10;7 months, 39 days;hank williams iii;0;0,0
user_study_participant_1;6;Listened;1;trompe le monde;pixies;75;
user_study_participant_1;6;Listened;2;too many broken hearts;jason donovan;57;
user_study_participant_1;6;Listened;3;buckle up or bow down;jawga boyz;96;
user_study_participant_1;6;Listened;4;how to fly;sticky fingers;93;
user_study_participant_1;6;Listened;5;february seven;the avett brothers;92;
user_study_participant_1;6;Listened;6;traveling tune;gov't mule;99;
user_study_participant_1;6;Listened;7;nurse rozetta;alice cooper;60;
user_study_participant_1;6;Listened;8;kingdom rise kingdom fall;wailing souls;30;
user_study_participant_1;6;Listened;9;the morning, you & love;george duke;67;
user_study_participant_1;6;Listened;10;reggae feeling;anthony johnson;74;
user_study_participant_1;6;Recommended;1;no reason;sum 41;1;0,0
user_study_participant_1;6;Recommended;2;my fault;imagine dragons;0;0,0
user_study_participant_1;6;Recommended;3;girl;t. rex;3;1,0
user_study_participant_1;6;Recommended;4;i love the life i live;mose allison;2;1,0
user_study_participant_1;6;Recommended;5;overdrive;simplified;0;0,0
user_study_participant_1;6;Recommended;6;book of saturday;king crimson;0;0,0
user_study_participant_1;6;Recommended;7;the pros and cons of breathing;fall out boy;0;0,0
user_study_participant_1;6;Recommended;8;it's supposed to bubble;ugk;0;0,0
user_study_participant_1;6;Recommended;9;multiply the heartaches;george jones;5;1,0
user_study_participant_1;6;Recommended;10;the art of love;michael franks;1;0,0
user_study_participant_2;6;Listened;1;voices of babylon;the outfield;27;
user_study_participant_2;6;Listened;2;letters have no arms;ray price;83;
user_study_participant_2;6;Listened;3;i can't help myself;bonnie raitt;61;
user_study_participant_2;6;Listened;4;first it giveth;queens of the stone age;51;
user_study_participant_2;6;Listened;5;got soul;robert randolph & the family band;43;
user_study_participant_2;6;Listened;6;tell me why;change;81;
user_study_participant_2;6;Listened;7;axilla i;phish;78;
user_study_participant_2;6;Listened;8;deep dark dungeon;j.j. cale;69;
user_study_participant_2;6;Listened;9;honeysuckle rose;count basie;81;
user_study_participant_2;6;Listened;10;ferry cross the mersey;gerry & the pacemakers;85;
user_study_participant_2;6;Recommended;1;people make the world go round;walter beasley;0;1,0
user_study_participant_2;6;Recommended;2;the shelter of your arms;sammy davis jr.;1;0,0
user_study_participant_2;6;Recommended;3;black capricorn day;jamiroquai;5;0,0
user_study_participant_2;6;Recommended;4;m;the cure;1;0,0
user_study_participant_2;6;Recommended;5;i palindrome i;they might be giants;0;0,0
user_study_participant_2;6;Recommended;6;heresy;pantera;0;0,0
user_study_participant_2;6;Recommended;7;down in a hole;ryan adams & the cardinals;0;0,0
user_study_participant_2;6;Recommended;8;don't drink the piss;mad professor;2;0,0
user_study_participant_2;6;Recommended;9;black pride;kofi;1;0,0
user_study_participant_2;6;Recommended;10;and the story goes;brian simpson;1;0,0
user_study_participant_3;6;Listened;1;awakening;special efx;62;
user_study_participant_3;6;Listened;2;roo;chance the rapper;55;
user_study_participant_3;6;Listened;3;solitaire / unraveling;mushroomhead;74;
user_study_participant_3;6;Listened;4;it's only love;bryan adams;43;
user_study_participant_3;6;Listened;5;hip hop based freestyle;lil b;84;
user_study_participant_3;6;Listened;6;midnight train to georgia;gladys knight & the pips;56;
user_study_participant_3;6;Listened;7;here am i;johnnie ray;68;
user_study_participant_3;6;Listened;8;nowhere train;carlene carter;64;
user_study_participant_3;6;Listened;9;planetary duality ii: a prophecies fruition;the faceless;73;
user_study_participant_3;6;Listened;10;bally mena;harry belafonte;73;
user_study_participant_3;6;Recommended;1;level up;popcaan;2;0,0
user_study_participant_3;6;Recommended;2;keepin' out of mischief now;louis armstrong;1;0,0
user_study_participant_3;6;Recommended;3;a maiden's prayer;ray price;0;1,0
user_study_participant_3;6;Recommended;4;scribble on a clean surface;aceyalone;2;0,0
user_study_participant_3;6;Recommended;5;keep me;the black keys;4;0,0
user_study_participant_3;6;Recommended;6;trains & boats & planes;the box tops;0;0,0
user_study_participant_3;6;Recommended;7;dedicate my song to you (dedicated to you);the jamaicans;5;0,0
user_study_participant_3;6;Recommended;8;please come back home;carl smith;0;0,0
user_study_participant_3;6;Recommended;9;white trash (second generation);bad religion;0;0,0
user_study_participant_3;6;Recommended;10;falling;julee cruise;0;0,0
user_study_participant_4;6;Listened;1;i can't fall in love without you;zara larsson;69;
user_study_participant_4;6;Listened;2;transfixion;meshuggah;78;
user_study_participant_4;6;Listened;3;how's the world treating you;elvis presley;41;
user_study_participant_4;6;Listened;4;friend of mine;the notorious b.i.g.;71;
user_study_participant_4;6;Listened;5;what you gonna do?;north mississippi allstars;67;
user_study_participant_4;6;Listened;6;love in this club (feat. young jeezy);usher;83;
user_study_participant_4;6;Listened;7;one way ticket;neil sedaka;69;
user_study_participant_4;6;Listened;8;no doubt;wendell b;47;
user_study_participant_4;6;Listened;9;possession;sarah mclachlan;61;
user_study_participant_4;6;Listened;10;fontessa;the modern jazz quartet;49;
user_study_participant_4;6;Recommended;1;needed me;rihanna;0;0,0
user_study_participant_4;6;Recommended;2;future;the hip abduction;2;0,0
user_study_participant_4;6;Recommended;3;it came upon a midnight clear;ella fitzgerald;0;0,0
user_study_participant_4;6;Recommended;4;glycerine;bush;0;0,0
user_study_participant_4;6;Recommended;5;one day at a time;sublime with rome;2;0,0
user_study_participant_4;6;Recommended;6;in the wake of poseidon;king crimson;0;0,0
user_study_participant_4;6;Recommended;7;wall of death;richard & linda thompson;0;0,0
user_study_participant_4;6;Recommended;8;holdin' on to you;dolly parton;0;0,0
user_study_participant_4;6;Recommended;9;two hands;king crimson;0;0,0
user_study_participant_4;6;Recommended;10;secretly;jimmie rodgers;0;0,0
user_study_participant_5;6;Listened;1;carcass;siouxsie and the banshees;91;
user_study_participant_5;6;Listened;2;i gotta feeling;the black eyed peas;16;
user_study_participant_5;6;Listened;3;cry for me baby;elmore james;59;
user_study_participant_5;6;Listened;4;cool cool rain;ray bonneville;61;
user_study_participant_5;6;Listened;5;god's not dead (like a lion);newsboys;54;
user_study_participant_5;6;Listened;6;palace doctor;thee oh sees;86;
user_study_participant_5;6;Listened;7;jumpin' jack flash;johnny winter;85;
user_study_participant_5;6;Listened;8;ray gun;badbadnotgood;98;
user_study_participant_5;6;Listened;9;hit 'em up style (oops!) (feat. foxy brown);blu cantrell;71;
user_study_participant_5;6;Listened;10;hanging on by a thread;the letter black;100;
user_study_participant_5;6;Recommended;1;i'm never gonna roam again;johnny cash;1;0,0
user_study_participant_5;6;Recommended;2;still holding out for you;shedaisy;0;0,0
user_study_participant_5;6;Recommended;3;all this time;onerepublic;0;0,0
user_study_participant_5;6;Recommended;4;douggie mayu's;dispatch;0;1,0
user_study_participant_5;6;Recommended;5;blue tarp blues;sonny landreth;0;0,0
user_study_participant_5;6;Recommended;6;good to me;eek-a-mouse;1;1,0
user_study_participant_5;6;Recommended;7;black history month;death from above 1979;0;0,0
user_study_participant_5;6;Recommended;8;lost inside your love;badfinger;1;0,0
user_study_participant_5;6;Recommended;9;the devil don't sleep;brantley gilbert;0;0,0
user_study_participant_5;6;Recommended;10;between the devil and me;alan jackson;0;0,0
user_study_participant_6;6;Listened;1;unchained melody;sam cooke;69;
user_study_participant_6;6;Listened;2;partners in crime (feat. ash costello);set it off;59;
user_study_participant_6;6;Listened;3;wicked lady;wicked lady;82;
user_study_participant_6;6;Listened;4;darn that dream;doris day;98;
user_study_participant_6;6;Listened;5;osteraker (san quentin);johnny cash;94;
user_study_participant_6;6;Listened;6;hellzapoppin';louis armstrong;97;
user_study_participant_6;6;Listened;7;true believers;darius rucker;83;
user_study_participant_6;6;Listened;8;90 degrees;yazmin lacey;65;
user_study_participant_6;6;Listened;9;pink steam;sonic youth;97;
user_study_participant_6;6;Listened;10;tomorrow never comes;zac brown band;77;
user_study_participant_6;6;Recommended;1;the jet;chubby checker;0;1,0
user_study_participant_6;6;Recommended;2;thirteen;johnny cash;0;0,0
user_study_participant_6;6;Recommended;3;i go on;mc lyte;0;0,0
user_study_participant_6;6;Recommended;4;she sells sanctuary;the cult;1;1,0
user_study_participant_6;6;Recommended;5;wreck;gentle giant;0;0,0
user_study_participant_6;6;Recommended;6;promise is a comfort;gregory isaacs;0;0,0
user_study_participant_6;6;Recommended;7;sentient oona;thee oh sees;2;0,0
user_study_participant_6;6;Recommended;8;lonely avenue;the animals;1;0,0
user_study_participant_6;6;Recommended;9;she makes me feel so good;lyle lovett;0;0,0
user_study_participant_6;6;Recommended;10;givin the dog a bone;ac/dc;0;0,0
user_study_participant_7;6;Listened;1;here we go (live);dispatch;24;
user_study_participant_7;6;Listened;2;the stone love allstars party in session;ky-mani marley;72;
user_study_participant_7;6;Listened;3;teach me tonight;blossom dearie;92;
user_study_participant_7;6;Listened;4;are you sleeping?;harry nilsson;57;
user_study_participant_7;6;Listened;5;hop out;lndn drgs;86;
user_study_participant_7;6;Listened;6;be honest with me;dean martin;98;
user_study_participant_7;6;Listened;7;may god be with you;sonny james;34;
user_study_participant_7;6;Listened;8;hold him joe;ziggy marley;45;
user_study_participant_7;6;Listened;9;all that we perceive;thievery corporation;52;
user_study_participant_7;6;Listened;10;lonely in the night;eric johnson;92;
user_study_participant_7;6;Recommended;1;man in the trunk;young dro;1;0,0
user_study_participant_7;6;Recommended;2;don't you quit;t-pain;5;0,0
user_study_participant_7;6;Recommended;3;pilgrimage;r.e.m.;0;0,0
user_study_participant_7;6;Recommended;4;a maiden's prayer;ray price;0;0,0
user_study_participant_7;6;Recommended;5;astronaut's nightmare;nektar;0;0,0
user_study_participant_7;6;Recommended;6;little toy guns;carrie underwood;25;0,0
user_study_participant_7;6;Recommended;7;he made me free;george jones;44;0,0
user_study_participant_7;6;Recommended;8;life off my years;lee brice;2;1,0
user_study_participant_7;6;Recommended;9;that's him over there;nina simone;0;0,0
user_study_participant_7;6;Recommended;10;night and day;stan getz;4;0,0
user_study_participant_8;6;Listened;1;possession;sarah mclachlan;61;
user_study_participant_8;6;Listened;2;just married;marty robbins;71;
user_study_participant_8;6;Listened;3;chant;capleton;61;
user_study_participant_8;6;Listened;4;these are days;10,000 maniacs;53;
user_study_participant_8;6;Listened;5;don't leave me now;elvis presley;87;
user_study_participant_8;6;Listened;6;greed, money, useless children;jay reatard;69;
user_study_participant_8;6;Listened;7;love me over again;don williams;63;
user_study_participant_8;6;Listened;8;there you'll be;faith hill;28;
user_study_participant_8;6;Listened;9;let's fall in love;nat king cole;45;
user_study_participant_8;6;Listened;10;rainbow sleeves;rickie lee jones;93;
user_study_participant_8;6;Recommended;1;black rooster;the kills;0;0,0
user_study_participant_8;6;Recommended;2;this old heart won't let go;gary stewart;11;0,0
user_study_participant_8;6;Recommended;3;a tale of 2 citiez;j. cole;0;0,0
user_study_participant_8;6;Recommended;4;lift him up that's all;washington phillips;1;0,0
user_study_participant_8;6;Recommended;5;real real;nina simone;0;0,0
user_study_participant_8;6;Recommended;6;whatever you do! don't!;shania twain;6;0,0
user_study_participant_8;6;Recommended;7;beautiful life;ace of base;1;0,0
user_study_participant_8;6;Recommended;8;madman's honey;wire;0;1,0
user_study_participant_8;6;Recommended;9;love;john lennon;0;0,0
user_study_participant_8;6;Recommended;10;i'm alone because i love you;eddie cochran;1;0,0
user_study_participant_9;6;Listened;1;here i am;skid row;75;
user_study_participant_9;6;Listened;2;grinder;judas priest;100;
user_study_participant_9;6;Listened;3;highway headin' south;dolly parton;57;
user_study_participant_9;6;Listened;4;sleeping satellite;tasmin archer;94;
user_study_participant_9;6;Listened;5;nomad;death from above 1979;90;
user_study_participant_9;6;Listened;6;i got over it;robben ford;95;
user_study_participant_9;6;Listened;7;bedbugs and ballyhoo;echo & the bunnymen;73;
user_study_participant_9;6;Listened;8;losin' streak;the wood brothers;85;
user_study_participant_9;6;Listened;9;bring it on home to me;mickey gilley;86;
user_study_participant_9;6;Listened;10;intro talk;mary j. blige;89;
user_study_participant_9;6;Recommended;1;watching you without me;kate bush;0;0,0
user_study_participant_9;6;Recommended;2;hold on to god;dwight yoakam;1;0,0
user_study_participant_9;6;Recommended;3;pilgrimage;r.e.m.;0;0,0
user_study_participant_9;6;Recommended;4;dirty blvd.;lou reed;1;1,0
user_study_participant_9;6;Recommended;5;i've got a dark alley and a bad idea that says you should shut your mouth (summer song);fall out boy;3;0,0
user_study_participant_9;6;Recommended;6;i see you;missio;1;0,0
user_study_participant_9;6;Recommended;7;tour's end;stan getz;1;1,0
user_study_participant_9;6;Recommended;8;factory;the vines;0;0,0
user_study_participant_9;6;Recommended;9;will there ever be another;george jones;0;0,0
user_study_participant_9;6;Recommended;10;you're my world;helen reddy;1;0,0
user_study_participant_10;6;Listened;1;medicine chest;nostalgia 77;97;
user_study_participant_10;6;Listened;2;new biography;van morrison;68;
user_study_participant_10;6;Listened;3;requiem;jethro tull;100;
user_study_participant_10;6;Listened;4;dark entries;bauhaus;99;
user_study_participant_10;6;Listened;5;no complaints;metro boomin;53;
user_study_participant_10;6;Listened;6;the masquerade is over;cannonball adderley;60;
user_study_participant_10;6;Listened;7;i miss you the most;andy griggs;57;
user_study_participant_10;6;Listened;8;my back pages;bob dylan;47;
user_study_participant_10;6;Listened;9;unchain my heart;joe cocker;87;
user_study_participant_10;6;Listened;10;long ago (and far away);chet baker;53;
user_study_participant_10;6;Recommended;1;heartbreak hotel;conway twitty;2;1,0
user_study_participant_10;6;Recommended;2;more human than human;white zombie;0;0,0
user_study_participant_10;6;Recommended;3;house of jealous lovers;the rapture;0;0,0
user_study_participant_10;6;Recommended;4;the big come down;nine inch nails;3;0,0
user_study_participant_10;6;Recommended;5;little star;chuck berry;10;0,0
user_study_participant_10;6;Recommended;6;bole chudiyan;jatin-lalit;12;0,0
user_study_participant_10;6;Recommended;7;back again;flor;8;0,0
user_study_participant_10;6;Recommended;8;douggie mayu's;dispatch;0;1,0
user_study_participant_10;6;Recommended;9;three times a lady;kenny rogers;0;0,0
user_study_participant_10;6;Recommended;10;your cheatin' heart;leon redbone;1;0,0
user_study_participant_1;7;Listened;1;it's not the night;the cars;89;
user_study_participant_1;7;Listened;2;good life;kanye west;91;
user_study_participant_1;7;Listened;3;roman holiday;nicki minaj;54;
user_study_participant_1;7;Listened;4;before the next teardrop falls;freddy fender;52;
user_study_participant_1;7;Listened;5;within without;the ozark mountain daredevils;35;
user_study_participant_1;7;Listened;6;manifesto;nahko and medicine for the people;89;
user_study_participant_1;7;Listened;7;tennessee river run;darryl worley;61;
user_study_participant_1;7;Listened;8;another day;paul mccartney;99;
user_study_participant_1;7;Listened;9;what i know;rebelution;68;
